BSA-iA4hkQR,"Karna dorong miyak
Ampek kelelep"
BSA-rbmBTU2,"Sampek sini perjuangan miyak tu"
BSA-TycBWT9,"Gini lah cari duit abg dek"
BSaq1Nbhb36,"Terpaksa berjalan di atas banjit2 ni"
BSarC3NBDmO,"Semangat dian jebrek pasti keluar alat kita tu dari banjir"
BSarEv_h7lC,"Dramatis peyelamatan alat berat"
BSCepBFhbfW,"Takperlu sempurna tapi cari orang yg membuat muh bahagi dan membuat muh berarti dari siapapun"
BSHzt_WB1RW,"Tolong carikan orang tua nya
#anak ilang"
BSKuyR1BXHl,"Demi mkn anak ini cuci piring"
BSWmaGmhISa,"Penyelamatan alat yg deramatis"
BSWmp_9BONU,"Oprator nya kurang nekat takut kali alat nya tenggelam"
BTCF2dXl6Gb,"Kamu pinter ngaji.rajin sholat.pinter masak dan jujur.akuh siap jadi pedamping setia muh
Eeeeeeaaaa
#hrd"
BTobDoqFLHR,"Percaya apa gak.kalok akuh bisa buat kamu bahagia.
Iya kamu lo
Kamuuuu"
BTu09CqFwTD,"Bahagia itu ya saat gilak2an bareng teman2 lah"
BUGf3Xdl35-,"Jgan salah fokus ya.itu tas yng foto kan l"
BMpgY8Hjnpz,#kepalakirikanan
BEANmH-CQFR,"My coloring...
.
.
.
.
#colorfy #painteditmyself #coloringbook #cute #beautiful #love #birthday"
BFGHOFyCQHF,"Van gogh's painting

#colorfy #painting #vangogh #awesome #creations #painteditmyself"
BIpmyvvB-hI,"Make the jump.

#quotes #jump #quotesoftheday #bestquotes #futurequotes"
BNEb9MihQFJ,"More Colorfy!!
#colorfy #painteditmyself #painting #fun #colorfyapp"
BODuRcBhPnq,"Hongkong night view... #Hongkong #Nightview #Awesome #Colourful #Beautiful"
BOTh5Ohhbd6,"About 130 cm Monster Shark!
#sharks #shark #predator #aquarium #water #monster"
BOZurwJBFoE,"Departure SUB - HKG, then HKG - PUS
#latepost"
BPpcs4-BSui,"""Journey is more important than Destination""
#quotes #dailyquotes #dailyquotes #myownquotes #mangrove #naturephotography #nature #trees #free #awesome"
BRgGvUXguRl,"At LEGOLAND Malaysia
(27/12/2016)
#legoland #malaysia #lego #creation #latepost #lateposts #traveling #justplaying #creative #2016"
66-I5PusN8,"#vsco #latepost"
8PZMTqusOB,"cobalah untuk tidak menjadi seorang yang SUKSES, tapi jadilah seorang yang BERNILAI. #vsco #vscocam"
BBMaCZmOsC5,"gaya duluu:))"
BFnBG_DusNs,"belajar nakal #gopro"
BGRKyzTOsBN,^_^
BH6L3qMhGPs,#caption
BIec6ZzBmBZ,"hmmmm #vsco"
BIG2MZogoaj,"cah ganteng #spemma"
BJ7xtroh8o3,haloo:))
BKdFDWPBhSt,"remaja sukses"
BMu_uVEhNTh,????
BNTC2Anh-pM,????
BSavjGSBhSe,"Bantu kk  Jam tangan alexandre christie  NEW BUKAN SECOND  Ket : rosegold + kaca sapphire (anti gores)  lengkap + original masih bagus banget dijamin 
For detail + fix order contact line or WA 
Line : nurulabdulla

WA : 087751245194

Price : Rp. 1.500.000"
BSGGbqOhISK,Asdfghjl
BTLvjYth-pQ,"No comment"
BUZISjLBD5x,"Halo kekasih"
BUZSffyBvWx,"Bali enak"
88GDZwEeWL,"I fall. I rise. I make mistakes. I live. I learn. I've been hurt but I'm still alive. I'm human. I'm not perfect but I'm thankful ???"
8xg_33Eefu,"Sleepless and exhausting school trip will not stop me to hang out with my fams 'till midnight "
BB2mKr9kefF,"I'm all for all for one, especially when I'm the one. That's my philosophy when the dinner bill arrives at the dinner table. 

PicsCredits: @samara.ynd"
BBTs_jzEeQP,"Keep up the spirits bruuhh!! there's more for us to conquer    #spemmabasketball"
BCSCM1rkeQX,"A basketball team is like the five fingers on your hand. If you can get them all together, you have a fist. That's how I want you to play, punch your way to be a champion -"
BHH2CQQDUA1,"""Throwback"" The A team  lock n load ready to destroy "
BKgB4zXDH5D,"tb "
BKmFykeDtdp,"Champions starts from the bottom -"
BMnak7cDa0O,-bw-
BMyxVbOjnZw,"-feeling sad? just smile-.
.
.
repost: @hermawandwisaputro_"
BONxR8KjIL-,"Triple Double Splash Bros"
BQT7isSjIs8,"""Money isn't everything but everything need money"" -  By: @ony_fahri"
BRx_x0_ljRl,"""Life is either a daring Adventure or Nothing? at all""
.
.
.
- HK -"
BSGgWO_gHJp,"#Repost @br_hoops with @repostapp
???
Josh Jackson is ready for the NBA  (? @pringlesus) • • •
Oh YESS!! READY HE IS.."
BUa4_seFzJS,"s/o @jordankilganon makes clearing a car looks easy.. #dunkking #bouncekit #dunk #jumper 
havent post basketball vids in a while.. so.."
BUb8THGFd9x,"that's no me..  
swipe  to see me.. 

expectations  reality
.
.
.
s/o @kevinakmalfabian @alief_kukuh
#litdances #dna #kendricklamar"
BUbv4GCFY_4,"#Repost from @domas46 ... RIP Nicky Hayden #69 bye champ....
m.crash.net/motogp/news/249760/1/nicky-hayden-has-died.html
#motogp #superbike #worldchampion #nickyhayden #hondaracing #honda #hondaracingcompany"
BUmWOfUFU-M,".
.
Kamu itu bukanlah siapa-siapa
Kamu itu bukanlah apa-apa
Karena kamu itu, is YOU .
.
.
.
.
.
.
.
.
.
. @kevinakmalfabian"
BUooomGFtN0,"Likes if you Agree
Comment to Disagree ...   
LeBron James can do everything Michael Jordan could do... but better"
BUOPbdiFrVF,"GO CAVS GO!!!
.
.
.
.
.
(1/3)"
BUOPibXFW7o,"GO CAVS GO!!!
.
.
.
.
.
(2/3)"
BUOPkeHF4AL,"GO CAVS GO!!!
.
.
.
.
.
(3/3)"
BUQ3d2plmFP,"(1/3) summer"
BUQ3hnNFnI0,"(2/3) cold winter"
BUQ3nzxl9yi,"(3/3) o/g"
BUz3uJPFzoV,"#Repost from @houseofhighlights ... The most unique NBA Finals preview.  (via @bleacherreport)"
BRo_gGoBmCq,"Low low low low low"
BRu4vaDhuGN,"Babon bonbin"
BSesjkWBkS1,"Kita kalem :))"
BSj60SohRN3,"Ultah ihiii upnormal yak? Gausah kakean pola pran engkok di seneni mbahmu @pranantaharoun"
BSLvjrmhO_u,"Cari cowo itu yg bener2 sayang sama kamu ehh typo sayang sama Allah masute "
BSYqJ-5BuU0,"Pecinta Indo"
BS5rUh-Aqel,"""When the flower blossoms, the bee will come,""
.
-Srikumar Rao-"
BTujTXDgV1i,"?? ????? ???! ???, ?? ????, ???? "
BUsj5h2giFQ,"?? ????? ??!!! ? ?? ??, ? ?? ?? ????, ???? "
BCuui8pokoi,????????
BHttgm7gbdC," #vsco"
BNrOZawlTjJ,"15 y.o"
BOumqrEFvRy,?
BPO7IPIF5CC,doggie
BTJe5yXFXMI,?
BUMa848llx7,"my partner"
BUMc-y1FJ0d,"2tahun sekelas sama mereka??????"
BUweqpuFuq7,??
BUY4-Jhld_j,"benerin feeds dulu."
BUY7aF8FuZW,lasttt.
BJ7i46DhsOu,"Buat enjoy aja... .
.
.
.
.
.
.
.
.
#latepost #repost #travelerid #destination #gilitrawangan #lombok #indonesia #beautifulbeach #blueocean #canon #photography #vocation #mytripmyadventure"
BKuLmeiBt5Q,"Keterbatasan bukan berarti kita tak mampu melengkapi kekurangan"" kita #FreedomSeekers
.
.
.
.
.
.
.
.
#smaluq #smacakhakim #draw #justnewbie #notpro #oppof1plus"
BLmq_walJ8N,"Prove your haters wrong
.
.
.
.
.
#instamoment #instapict #instalike #flame #satnight #hunting #photograph #canon #700d #prisma #picsart"
BLXp0Qrltbh,"Good time to remember
.
.
.
.
.
.
.
#instapict #instamoment #goodmoment #jepret #oppof1plus #cameraphone #rainy #quotesgalau #nostalgia"
BMm4fo8FBrq,"Hormati dan hargailah gurumu. Karena sesungguhnya gurumulah yang mengantarkanmu menuju surga Allah. Guruku, pahlawanku. ""Hari pahlawan""
.
.
.
.
.
#haripahlawan #10november #surabayamembara #santri #santriindonesia #santrikeren"
BNb7HjklNpd,"Human. Never stopped to build a magnificent building
.
.
.
.
.
#instalike #instapict #instamomment #pothography #pothopraph #canonindonesia #canon #eos700d #building #landscape #surabaya #surabayacity #surabayapunyacerita #aslisuroboyo #exploresurabaya #s"
BNRVNsXlVVW,"Kata ""good night"" tak harus diucapkan pada sang kekasih. Jikalau kau cinta kotamu, mengapa tidak?
#latepost
.
.
.
.
.
#instamomment #instapict #instalike #photograph #photography #streetphotography #jepret #canon #eos700d #surabayacity
#hitzsurabaya 
#asl"
BNRWck7FxAx,"Kadang malam itu memang gelap. Tapi tidak ada kata gelap untuk kotaku
#latepost .
.
.
.
#instapict #instamomment #instalike #pothopraph #pothography #streetphotography #jepret #canon #eos700d #surabaya #surabayacity
#hitzsurabaya #aslisuroboyo #surabayapu"
BOhk92Vlmzs,"Lebih spesial dari amplang yang kau bayangkan  (2/1)
.
.
.
.
.
#instamomment #instalike #instapict #photograph #photography #photograpic
 #canon #canonindonesia #eos700d #nature #landscape #arcitecture #sea #ocean #beach #kalimantan #borneo #bontang #expl"
BOhlQOgF1yJ,"Lebih spesial dari amplang yang kau bayangkan  (2/2)
.
.
.
.
.
#instamomment #instalike #instapict #photograph #photography #photograpic
 #canon #canonindonesia #eos700d #nature #landscape #arcitecture #sea #ocean #beach #kalimantan #borneo #bontang #expl"
BOuEAMOFDr2,"Touring sampai sukses
.
.
.
.
.
.
#motorcycle #rider #bikers #touring #GilaTouring #satuaspal #exploremalang #pesonajatim #pesonaindonesia"
BQHt_HVlOOO,"Sekseh... 
#yamaha #yzfr15 #r15 #r15indonesia #r15indonesiaofficial #r15indonesiaoffc #satuaspal #gilatouring #cintatouring #indobikers #150cc"
BQZoz9AFmu-,"Sunmori? Asikin ajah... .
.
.
*abaikan muka dan perut 
@butterdrowned 
Thanks to :
@kreboman @maulana_ms @rafiihzaa_ @butterdrowned 
for your time
#mykindofsunmori #royalenfield #classic #500cc #satuaspal #rodaduasampetua"
BRC2N0xl1gG,"Jika kau hidup di dunia hanya karena berlembar2 kertas ini, maka dirimu sama saja merusak akhiratmu *quotes buat orang matre :v  .
.
.
.
.
#photograph #arcytecture #building #jogja #explorejogjakarta #explorejogja #pesonaindonesia #indozone #indozonetrave"
BS7kU9BFomE,"Life is a journey not a destination.
.
 @royyanelfahroni .
 Pantai Cemara, Banyuwangi
.
#mainkesini #explorebanyuwangi
#pesonajatim
#pesonajawatimur
#indozonetravel
#indozonetraveler
#jalanjalan"
BS7kWq8l2Zn,"Kemenangan hanya bisa diperoleh dengan cara diraih. Dan meraihnya diperlukan perjuangan, pengorbanan dan doa.
.
 @izzahaann__ .
 Pantai Boom, Banyuwangi
.
#mainkesini
#explorebanyuwangi #pesonajawatimur #pesonajatim #indozonetravel #indozonetraveler
#jala"
BTld9qjl_8I,"#TeamYamaha .
Ah sudahlah, apa yg mereka lihat kita hanyalah teman biasa. Tapi bagi kita, kita adalah sahabat sejati.
.
#yamahaindonesia #yamahafriends #mt25 #mt25indonesia #yzfr15 #r15indonesia #vixion #vixionindonesia
#satuaspal #gilatouring #gallerybik"
BTtkRY0lmri,"Siap tak siap kau harus siap. Sebab hidup itu tak selalu seenak jalan yang beraspal.
.
 @iszeta .
 Kenpark, Surabaya .
.
#satuaspal #yamaha #yamahar15 #yzf15 #r15indonesia #r15indonesiaofficial #r15indonesiaoffc #indo150 #indo150cup #sportbikeindonesia #s"
BTyNQ1lF1Rp,"Ah iya, ini di (China) Surabaya.
.
 Kenpark, Surabaya.
.
#surabaya #surabayapunyacerita #aslisuroboyo #lovesuroboyo #exploresurabaya #sparklingsurabaya #explorejatim"
BU51pXOFVCi,"Ikutilah apa yang ada di pikiranmu walau ada setitik halangan menghadang.
.
 @adhyputrabm .
 Cangar, Mojokerto .
.
#yzf15 #r15indonesia #r15indonesiaofficial #r15indonesiaoffc #satuaspal #gilatouring #sportbikeindonesia #indo150"
BUzKPCGljDz,"Tataplah masa depan di hadapanmu. Pelajari kekuranganmu dari masa lalumu.
#delsoon .
.
 me.
 Pantai Selatan."
-WU_QvEyuU,"Grand Final Secret Vs OG#dota2 #turnament #frankfurtmajor2015 #secrets #vs #og"
-Xb0xPEytP,"GGWP OG 3:1 #dota2 #frankfurtmajor2015 #turnament"
-YskOqkyuF,"100 : 26"
0hAfjxEylo,"#ragna #cosplay #blazblue"
0haTKFEynZ,"#anime #tokyoghoul #kanekiken #ghoul"
1ig0fukyqW,"#narutoshippuden #anime #animecool #naruto #narutouzumaki"
3qS3cvkynB,"Di Borong Bu Mumpung Lagi Diskon :v #diskon #diskonbesar #ibuibu #funny #funnypics #funnypictures"
72Wxwekysm,:v
7H9KU6Eyi1,"Invoker #dota2"
8RYNefEyhb,"#dota2 #femaleversion #warlock #earthspirit form #1cak"
8ZHQCrkyhA,"Boleh di Coba :v"
9ww_vuEymF,"Slow :v"
BAAHwirEymM,"Hentai :v"
BABNve7kykr,"Ketika terlalu banyak maen dota2 :v #singsing"
BCiAErYkyoq,"Kawai :3 >o<"
BCiCqkGkyt8,"Complexity Gaming  VS Alliance  1 :  1"
BCVLnbGkym0,"Team Liquid Vs Virtus Pro  2 :  0
#dota2 #tournament #major"
BGhQvkPEyq8,"DatsAToilet :v #DatsAToilet"
BHf_bRkB0a7,"Mohon Maaf Lahir Dan Batin"
BIDDRjJhaCy,"Dice #Dice #Webtoon"
BJApH4OBMh0,"Invoker
Female Version
#lul #invoker #femaleversion"
BJAq3Ckha0O,"New Hero Dota2 Pit Lord (UnderLord) Up on 23 august 2016 iam so exited about this new heroes #newheroes #dota2 #pitlord"
BJxg2sdhPuN,"Saat Lo Di bilang  Noob :v @dagelan @dagelangaming #dagelanvideo"
BK5nt1sBUrd,"Just Wait And Let Karma Do it"
BK8DGU1Bte1,"Horny Cuwk :v "
BKu5l1mhseP,":v Awkarin Ver.LUL"
BLa06UaBFud,"tinker #dota2storegiveaway"
BLBN1LnhNod,"Is this Good Or Bad Pewd? Tell Me @pewdiepie"
BLknKZ3B8Mr,"Longway Pacet -> sendi -> Cangar Nanjak pisan dalan e yo op gk kesel ngene iki "
BLkoFSTh4zi,"Inget Terus Sama Karma :v"
BLkRlGSh-EF,"Adem Cuwk #supercamp #2016"
BLkSX2ZB3dd,"Lomba panahan Cuwk #supercamp #2016"
BLyfS9kh0Fr,:v
BNhVwzhBODG,"lucknut :v #akusayangkamu
#indovidgram kenapa harus ini njirr xD @indovidgram"
BNi0G43B4O4,"""I intend to populate Instagram with children's characters for #ChildCancerAwareness Week. Give me a like and I'll assign you a character.""
di kongkon:
@fifi.taffyta @farahamida"
BOQ63wMhlWk,"Om Telolet Om  Is Going to international#demamtelolet"
BOzb-9ShU0P,"Reported :v"
BP9tD7UBTlo,Trap
BPi5vCQhhrR,"Cr: @azza.alsya"
BPi5wnChGAw,"Cr: @azza.alsya"
BPzB28GBzna,"Cr: @azza.alsya"
BPzB4qShUWb,"Cr: @azza.alsya"
BQqFsEmg_eA,Sc:@azza.alsya
BQqQb1wA9OR,Sc:@azza.alsya
BQYHn4Ohy5R,"Aku Iku Nduwe Konco Lah Arek e tahun depan kate nak kalimantan,Bupatine sepupune ebesku,dikongkon berbagi ilmu teko kene ng kono,tapi de'e kate mbalek manek nak sby onk 1 amanah MengHalal kan Skill on
-@irfanbsc"
BS9wD7hgS1H,Gembel
BS9xUfzAa4E,"Pengen Dadi Avatar"
BT1aK02go9U,"Pengen Ndelok Masa Depan Malah Ketutupan Awan FeelsBadMan"
v-r9NFEyg7,"Minta Rate nya 1-10"
wAUWjOkyjB,"100% Orang GAGAL mencoba"
wDyzlBkylv,"Minta Rate nya 1-10"
wESfzNkyuB,"Death Note"
wseNLmkyjl,"Fail Cosplay"
x-3tzykygd,*^O^*
x_AE1Tkyth,"Jangan Tanya Toko siapa"
y9dAnAEyvy,"Sora (NO Game NO Life)"
yDYJt4Eyoy,Levi
yE999TkyrN,"What Does The fox say"
yRycbTkylk,PLN
yUGOgGkynH,"Ketika izin ke WC dan di tanya guru"
BJH_i-6jwGo,"Terakhir fortasi"
BJUIZDIjsWw,"Sayang jehan sdh pulang"
BK5mVHBD_x5,"Kingun kalian................"
BO_pKISASeu,"Selamat ulamg tahun ibu terasayang"
BPe9es3jQFx,"Ichiban sushi"
BPwcU5rDasj,"Kereta ayo berangkat"
BR9Yrf8DrUG,"Segera beli slime di @cute_slimefactory hanya 5000"
BSc98GRlgNE,Lezat
BSi0rXDlIg_,"So cute"
BTdr9FzlDTz,"Berangkat sendiri lagi "
BTU50iAlFJJ,"Hai guys ikutan ga nya @karinaadevi yuk syarat syarat nya gampang  hadiahnya juga menarik ayo guys ikutan ya  habis ini mau diumumin siapa pemenangnya 
#gaspamnyakarinadev"
BTyrkUhlY_c,Hihihi......
BUltSAGFWNc,#Latepost
BTjPtudgdxz,"Tetap tersenyum dalam keadaan apapun 
""Mas Angga"""
BTwBOfCAScf,"Hidup itu sederhana, jika kamu senang tersenyumlah, jika kamu sedih tertawalah"
BTy6A--AtjM,"Keberhasilan itu perlu diperjuangkan, bukan hanya diimpikan."
BUPVeBqgfBV,"Persahabatan bukanlah sebuah hal besar – Ia adalah sebuah jutaan hal-hal kecil."
BURKQ20gLZ3,"Persahabatan itu susah dijelasin. Kadang berantem, kadang becanda, kadang sedih juga tapi dari semua itu ada maknanya, yaitu; Kebersamaan"
BUTaEB1AP_1,"Yang tak mungkin bisa aku lupakan adalah kau selalu memberikan semangat padaku mengenai menjalani hidup dengan sepenuh hati "
BUTYlzug3tV,"Persahabatan itu tertawa bersama walau dalam luka dan tetap berbagi meski masalah melanda "
BUTY_GmArdP,"True friend not only accept who you are, but also help you become who you should be "
BUTZMGUgcvt,"Smile its sunnah"
BUv-xeVAP-F,"Persahabatan yang akrab tidak akan dapat dipisahkan melainkan dengan kematian"
BUZd2GKAjc2,"Kita Harus menjaga persahabatan kita dengan baik...karena persahabatan sejati itu susah dicari"
BSeDki0AUKk,"??????????? ???????"
BSX5rHkAu_4,?????
BS_lP-PgBUF,"#tomyhilfiger #tomyjeans #votepassed"
BS_lYKOg9vO,"#gucci 1$:D"
BTHRg1Ig64L,"??????? ????????))"
BTPDBa6AvPo,"?????? ???((0(("
BTrcgV-gAl1,?????)0)0))
BTRcyYTAzzE,????????????????????
BTUF3eZA_MR,????
BTUGCJwgZQT,???????????
BUhvbFTALBN,????
BUYZdNGgKAr,"??????? ?????? ??????? ??? ?????"
BEAnWZyR_Ig,LatePost(!)
BH-zs1PDPUM,"#spemlanjejerpasargumbulkuburan , #fortasi2016 , # ipmsurabaya , #pelajarorganik , #pelajarsuroboyo , #terimakasihipm"
BIcQMtrDJT5,"Sahabat jangan lupakan aku ILOVE YOU"
BImoew9jyfT,"Bff yang paling aku sayang"
BIOdmnKDDQY,"Foto ini di kelas yang pernah tak tempati"
BIOhCyiDop-,"Aku sayang saudara-saudaraku"
BIOhmtYDxXc,"Aku dan saudara-saudaraku lagi di Monumen Pancasila Sakti di Lubang Buaya"
BIOj86dDR69,"Foto sama patung di Lubang Buaya"
BIOkgivDTr5,"Aku saudaraku dan pakdeku lagi foto di sumur maut"
BIPxzdbj9Di,"Saudara ayah ku pada mirip"
BIuOkVGDoQj,"Super Seven"
BIusHggDm1j,"Foto kenang-kenangan laki-laki hutan mangrove"
BIWhjf5j6je,"Menang jadi kategori sekolah terbaik"
BJ4GyxYjGFM,"Best Friend Forever"
BJINQXhDXBr,"Lagi Lomba"
BJK8UuoDoMd,"Juara lomba makan kerupuk"
BJPxbE2jYR1,"Lagi di lomba"
BJux3WnjEMb,"Anak kecil sudah tahu foto ya"
BKQQKxvDWTY,Sahabatku
BKRpkFPjRmx,"Sahabat dan kakel"
BKSH-BRjkYL,Sahabat
BLDPlzADV23,"Teman dan guru ku SD"
BLDRFNqD4ei,"Aku dan teman ku"
BM3vvDiDPFZ,"Kakak dan adik"
BMd2PtuD_5C,"Lagi di UMS"
BMdLv1RjWOk,"Lagi ada acara milat muhammadiyah"
BMq4mvfDmEx,"Lg di pawai"
BObs0ZeDgf6,"Lg sm mbak saudara"
BOwGQdjDWVr,"Ayah dan anak"
BP1l9gXDGYs,"Foto bareng keluarga"
BQ7WyqrhXQk,"Hbd ya dek tersayang"
BT09w3vBZ5s,"Jaket muslimah yang tertutup dari kepala sampai lutut"
BUlIcKiBrRh,"Baru baru ini post foto bts korea"
BUmGd6pB7HP,"Sojin bts yang yang ganteng"
BUwcG-UB9ov,"Logo black pink korea yang sangat bagus"
78D4oPII_4,"Kangen foto bareng mput:D"
80Yj16oI5P,"Hii ;)"
8xvyF-oI8A,"Ini foto waktu harinya a hery :D"
BEheZu4LPBk,"Kapan bisa kayak gini lagi, atut kangen deh #suksesterus"
BH5mczMhERj,"Kenapa aku gk bisa mencintai orang sebaik kamu? Mungkin karena tuhan tau kamu pantes dapet lebih baik dari aku-IlyFrom38000feet
.
.
Ter-cuayang
Latepost"
BJKzunuBFSU,Wushhhhh
BJskpOVBW-x,"Jangan nyakittin hati orang-Mom"
BKNKNn_BjB9,"Terserah haters mau bilang apa "
BM8r1NNlkBi,"Gk bahagia sama ig kita?? Ok, semoga bahagia dengan ig yang lain"
BNWYN0mlwlJ,"Apa aku harus jadi Indomie biar jadi seleramu??"
BOWxIJTFD-Y,"Terkadang hinaan seorang musuh lebih jujur daripada pujian seorang teman"
BQnQm8FB3m1,"Gk mau rindu, kata dilan rindu itu berat"
BH0kf6pAYad,"Lulu
Tembem yang mana (?)
*
*
*
*
*
*
*
*
*
*
Semoga bukan aku"
BH6KpbKAY0X,"Kok culun????, Kayak bukan Delia  #musically #musicalindofeature #musicalindo #musicalindonesia #muserid #muserfeature #rapmashid #rapmashindo #rapmashindonesia #rapmashidd #musicallyapp #musicalfamily #musicals"
BH8QGLFA5l4,"Delia ngapainnn??? 
-
-
-
-
-
-
-
Failed Again #musicals #musicalfamily #musicallyapp #rapmashidd #rapmashindonesia #rapmashapp #musicalindo #musicallyharmony #rapmash #rapmashindo #rapmashfamily #rapmashmusically #rapmash_musically"
BHWYWn1gerC,"Pengen deh gini lagi
Miss u @syiifa.ar @zett_muhammd_ @aisa_rr @catherine_salsabila05 @azaliawindy
.
.
.
.
Abaikan wajahku khey"
BIdmXuGgC8b,"Cie yang pada hormat karna kepanasan , Ga full team *
*
*
*
*
*
*
Repost - @ronde_spega"
BIKD1quAZVv,"Nggak perlu jadi sempurna untuk mendapatkan yang kita inginkan #musicalid #musicalapp #rapmashapp #musicalindo #musical #rapmash #rapmashindonesia #rapmashid #rapmashindo #rapmashmusically #rapmashfamily #indomusical.id @musically.indo"
BIR0A4jgktS,"Ini juga uda caption kan"
BJ7UKhbAjNW,"Let me love youu
.
.
.
.
.
.
.
Agak fail #musical #musically #musicallyindonesia #musicallyindo #musicallyid #musicallyapps #musicallys #musicallyharmony #rapmash #rapmashid #rapmashapp #rapmashindo #rapmashindonesia"
BKkzlPogO19,"Senasib-Seperjuangan yo mi yo  @ismiazzah.k"
BLlhjsGgyFd,"Kita nggak fake smile ya kan @adeliadivan @ismiazzah.k
-
-
-
-
-
-
-
-
-
-
-
-
Cahaya kurang mendukung"
BN8RyGYg_3O,"Jadikan akhirat di hatimu
Dunia di tanganmu
Kematian di pelupuk matamu -Imam Syafi'i"
BNozuU1jSQB,"Love nya buat kamu"
BNqv9kyjYjs,"Jarang2 bisa gini ya kan  @mahmudalia.ry"
BNtu0YlDC5I,"Jangan cemburu kalo aku meluk minion"
BNXJjBPAJ-j,"Jangan jadikan sesuatu itu menjadi pengalaman tapi jadikanlah sebagai pelajaran -Renaldo Andreas #garudascoutspega2k16"
BNY3xNlg8Ne,"Jangan pernah menyerah untuk mendapatkan apa yang kau inginkan(:"
BOcEZrdg0tK,"Tapi mengapa cintaku kecewa
•
•
•
•
•
•
•
•
Hanya caption "
BOEZwtPgKBq,"@mahmudalia.ry @mahmudalia.ry @mahmudalia.ry"
BOhJikgg3zj,"Kamu lagi kamu lagi @mahmudalia.ry"
BOJNNvugLeQ,Nocapttt
BOR7ecVgCba,"Sendiri terus nih, kapan sama kamu
-
-
-
-
-
-
-
-
Percayalah, itu baju nya yang gede):"
BUjwlGrlck6,"Luka terdalam adalah yang tak terlihat alih mata. Dan kesedihan terdalam adalah yang tak terucap kata-kata"
BI12_L3jKms,"Alone....:v
#lupakanapasajayangmembuatmuselalusedih....
@banyakyangbisakmulakukanselainbersedih...."
BIM4ODADpdC,Sseeerruuu!!!
BJ-h04ej-kg,"Kmu buaekkk..."
BJ359Jqjkze,G.N.K.Z.A.CB.
BJ4N0l7DZoQ,Keweh...
BJABuXJjXDK,"LandeB_SPEGA...
#sorry yang gk ke tag"
BJkGCOxj4rm,"Makasih adik yang manis..."
BJSRbMajGM9,"Bismillah...
Menang ya !!!
PUAS(putaran rumus luas).....
#Aminn....#sukses
@landeb_spega"
BJW8hTCjcdQ,"Bripasga jaya!
Ank paskibra itu manis"" 
dan gak selalu sinis""..."
BJW9D_DjCvn,"Bripasga a""2
#semangatterusyakawan.
#jangan#pantang#menyerah#buktikan#kalo#kita#berjiwa#pemimpin#masa#depan#dan#masa#kini"
BKcYHqVjyse,Cemumut....chieee.......
BKDsnhZjEu3,"nya gak keliatan!.."
BKDw_6fjzO7,"A...(I.A.H.A)....
Teman konyol lebih menyenangkan ,bukan Begitu?
#latepost.."
BKiIV92Dmlx,"Merdeka"" rakyat indonesia....surabaya  tidak sudi dijajah lagi oleh bangsa asing....dan siapa yang berani menurunkan bendera merah putih dan mengganti menjadi merah putih biru...arek"" surabaya Pasti akan merubek warnah biru yang sudah mencemari warna mera"
BKN51ryDRsN,"Putri+ank"" dari orang tuanya masing"".."
BKP44C7Dnfd,"Selamat 
hari ""raya idul adha"" kawan!"
BKP771FDhje,"(+)Apabila ada orang yang tidak percaya dengan kemampuanmu...coba buktikan kepada mereka bila kamulah yang dibutuhkan oleh mereka..
(+)apabila seseorang menjauhimu senyumin aja...karena mereka syirik dengan kelebihanmu..."
BKYO5W3j5a0,"Ndusel buar kelihatan difoto...ekekkek..."
BL-t1BXh6TL,"Lay"":v"
BLSV1WEBNqj,"Semua pasti akan berubah jika dihendaki...
#tersenyumlah kawan.
#bilaadayangmembuatmenangis
#pastiorangyngbertugas mengusapairmataitu!"
BLSX474hZq-,"Iseng"" aja kok"
BMchO-7B1vf,"kelinci"" gitcu"
BMG9hoSh7uQ,"Terima kasih bu....
Atas bantuannya...
(+)makasih juga teman""ku
#maafgakakutag."
BMoa4fFhukv,"Dokter kecil....
9-11-2016
@haripahalawan"
BMobCUah4Co,"Ollie cans ya!
Calon orng"" sukses ya guys!...amin"
BN0SzTlB9XH,Numo
BNgix4jBAme,"Aq yg mana?hayo!
#latepost
#ulangtahunBripasga1"
BNrSUZBhqyx,"Amel gws..
#akukangenamakmu
Thnks,kmu udh nemenin aq,jadi tmn curhat,jadi tmn berntem,saling support,kmu slalu ada buat aq...cepet sembuh tmn"" rindu kmu"
BNs4rvAhMvZ,"He em"
BNwkwKrhWAW,"Y..beginilah Bripasga a'2"
BNx1fUYh59Y,"Apa itu ya?"
BN_tBGwBT5M,"05.30 WIB "
BOFClO4BSjZ,Ewewew...
BOI5BBIhhuk,"Ada apa itu!!!"
BON_AjCBLb_,"Kangen masa kecil"
BOpZbacBwk0,IPPNU
BOrcKv0haU_,"Masjid nurus shoba...sukolilo"
BORkXmGB--r,"Senyum adalah ibadah...
(+)tpi klo senyum"" sendiri gk baik nanti dikira.."
BOUptVmBlDC,"Kawan oh kawan"
BOvhUjyBpWC,"Lebih baik aurat itu ditutup dan bersikaplah santun ,gk boleh memamerkan aurat walaupun auratmu itu indah, krn auratmu akan menuntunmu ke neraka.ustad:buchori a.s kediri"
BOwDuIuhoHi,"Bismillah,"
BOZCm8ZBq_2,"Kawan"""
BPaKOu0hBZm,myfriends
BPFBuqOh3Wn,Ohohii
BPfLJwKBU1I,"Sinar K.W.
#senter"
